user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date_date,to_date,online_booking,mobile_site_booking,booking_created_date,from_lat,from_long,to_lat,to_long,from_date_hour,booking_created_hour
36033,12,,2,949.0,393.0,,,285,41464.1892,1,0,265,12.98275,77.61582,13.19956,77.70688,70,924
36034,12,,2,1237.0,1384.0,,,285,41464.979680000004,0,0,265,12.92645,77.61206,13.02853,77.54625,57,930
35281,12,,2,1101.0,1365.0,,,285,41464.35076,1,0,265,12.93652,77.54481,12.845653,77.677925,86,934
36033,12,,2,949.0,393.0,,,285,41464.1892,1,0,265,12.98275,77.61582,13.19956,77.70688,70,936
26225,85,,2,393.0,330.0,,,285,41464.59183,1,0,265,13.19956,77.70688,12.858833,77.589127,10,953
36035,65,,1,393.0,,1.0,32.0,260,41469.99931,1,0,266,13.19956,77.70688,,,80,6
29737,12,,2,571.0,585.0,,,258,41467.55795,1,0,266,12.95185,77.69641999999999,12.97677,77.5727,12,29
15597,28,,2,238.0,585.0,,,285,41464.25567,0,0,266,12.93711,77.60171,12.97677,77.5727,78,41
36036,12,,2,1017.0,393.0,,,285,41464.31743,0,0,266,13.11084,77.60074,13.19956,77.70688,84,675
35280,28,,2,297.0,392.0,,,285,41464.51162,1,0,266,12.99789,77.61488,12.986284,77.73524499999999,8,982
35280,12,,2,392.0,297.0,,,285,41464.90368,1,0,266,12.986284,77.73524499999999,12.99789,77.61488,49,983
8664,12,2.0,3,1038.0,,,,285,41464.77083,0,1,266,12.981266,77.637162,,,94,1172
32269,12,,2,105.0,1133.0,,,285,41464.40377,0,1,266,13.017660000000001,77.64503,12.9744,77.69183000000001,91,1247
20598,12,,2,448.0,1254.0,,,285,41464.46001,0,0,266,12.92732,77.63575,12.934047999999999,77.580568,95,1289
36038,24,1.0,3,667.0,,,,285,41464.66543,0,0,266,12.97165,77.51316,,,4,1308
30032,12,,2,571.0,585.0,,,285,41464.70774,0,0,266,12.95185,77.69641999999999,12.97677,77.5727,28,1319
35887,12,,2,1330.0,1371.0,,,285,41464.59275,0,0,266,12.953434,77.70651,13.000418,77.674835,19,1323
36039,17,,2,293.0,1068.0,,,285,41464.4406,0,0,266,12.849482,77.663187,13.044008999999999,77.60680500000001,91,1330
36040,12,1.0,3,1155.0,,,,285,41464.64583,0,0,266,12.90245,77.66081,,,6,1336
36041,17,1.0,3,1068.0,,,,285,41464.625,0,0,266,13.044008999999999,77.60680500000001,,,4,1348
24492,12,,2,1331.0,1086.0,,,285,41464.43523,0,0,266,12.896203,77.598108,12.907487,77.64729,94,1350
35962,12,,2,1083.0,167.0,,,285,41464.48542,0,1,266,12.900648,77.58918299999999,12.99036,77.58913000000001,6,1352
20362,24,,2,1017.0,585.0,,,285,41464.82918,0,0,266,13.11084,77.60074,12.97677,77.5727,38,1360
34747,12,,2,393.0,278.0,,,285,41464.9023,0,1,266,13.19956,77.70688,13.004719999999999,77.55381,52,1361
36042,12,,2,1017.0,776.0,,,256,41465.49676,1,0,266,13.11084,77.60074,13.015080000000001,77.67796,7,1374
36043,12,,2,450.0,1332.0,,,285,41464.626789999995,0,0,266,12.9334,77.62652,12.927961999999999,77.599824,23,1410
32546,89,,2,393.0,105.0,,,285,41464.976969999996,0,0,266,13.19956,77.70688,13.017660000000001,77.64503,54,63
36044,12,,2,1263.0,393.0,,,285,41464.61794,0,0,266,12.96897,77.59456,13.19956,77.70688,18,70
35061,24,,2,157.0,1065.0,,,285,41464.5085,0,0,266,13.00858,77.66079,12.957752000000001,77.74481,8,83
35061,28,,2,157.0,1065.0,,,256,41465.484469999996,0,0,266,13.00858,77.66079,12.957752000000001,77.74481,8,84
35061,24,,2,157.0,1065.0,,,257,41466.5085,0,0,266,13.00858,77.66079,12.957752000000001,77.74481,8,84
35061,12,,2,157.0,1065.0,,,258,41467.48503,0,0,266,13.00858,77.66079,12.957752000000001,77.74481,8,84
36046,12,1.0,3,353.0,,,,285,41464.8125,0,0,266,13.03241,77.59914,,,22,107
32599,12,1.0,3,1365.0,,,,285,41464.73958,0,0,266,12.845653,77.677925,,,15,121
32586,12,,2,1089.0,105.0,,,302,41464.81792,0,0,266,12.99517,77.73114699999999,13.017660000000001,77.64503,38,133
513,12,,2,571.0,452.0,,,285,41464.76872,0,0,266,12.95185,77.69641999999999,12.95278,77.59088,34,135
1851,12,2.0,3,363.0,,,,285,41464.75762,0,0,266,12.99287,77.71661999999999,,,12,140
36048,64,,2,571.0,585.0,,,285,41464.77457,1,0,266,12.95185,77.69641999999999,12.97677,77.5727,33,153
36049,89,,2,625.0,393.0,,,285,41464.791110000006,0,0,266,12.954310000000001,77.6553,13.19956,77.70688,33,160
36050,12,2.0,3,1026.0,,,,285,41464.95833,1,0,266,13.10482,77.57630999999999,,,20,160
36053,12,1.0,3,293.0,,,,256,41465.625,1,0,266,12.849482,77.663187,,,80,178
35996,24,,2,1283.0,393.0,,,256,41465.49058,1,0,266,12.973535,77.750528,13.19956,77.70688,94,181
8272,12,,2,393.0,51.0,,,285,41464.98238,0,0,266,13.19956,77.70688,12.96158,77.61425,55,185
36053,12,1.0,3,293.0,,,,256,41465.40602,1,0,266,12.849482,77.663187,,,80,190
36054,85,,2,1365.0,142.0,,,285,41464.65799,0,0,266,12.845653,77.677925,12.91281,77.60923000000001,24,192
12757,12,,2,1096.0,97.0,,,285,41464.6505,0,0,266,12.96519,77.71932,12.97943,77.66125,24,193
20598,12,,2,1254.0,448.0,,,285,41464.71065,0,0,266,12.934047999999999,77.580568,12.92732,77.63575,29,217
26162,12,,2,1383.0,393.0,,,285,41464.81718,0,0,266,12.930451,77.685822,13.19956,77.70688,35,232
25058,12,,2,373.0,452.0,,,285,41464.95003,1,0,266,12.87153,77.60206,12.95278,77.59088,54,237
40231,12,1.0,3,171.0,,,,285,41464.79167,0,0,266,12.98479,77.66128,,,20,246
39807,28,,2,1190.0,168.0,,,285,41464.925910000005,0,0,266,13.03017,77.56684,12.99313,77.59828,55,251
36058,12,,2,105.0,585.0,,,285,41464.748960000004,1,0,266,13.017660000000001,77.64503,12.97677,77.5727,32,256
30078,12,,2,492.0,1384.0,,,285,41464.866480000004,0,0,266,12.851218,77.521664,13.02853,77.54625,42,259
36059,12,,2,176.0,1010.0,,,257,41466.22895,1,0,266,12.9073,77.69511999999999,12.96691,77.74935,75,260
36057,12,,2,1376.0,492.0,,,256,41465.30745,0,0,266,12.870296000000002,77.53745699999999,12.851218,77.521664,84,261
95,12,,2,540.0,393.0,,,258,41467.6785,1,0,266,12.92768,77.62664000000001,13.19956,77.70688,22,267
36061,12,2.0,3,1351.0,,,,256,41465.72917,1,0,266,12.894352,77.675265,,,90,279
16929,12,1.0,3,1084.0,,,,285,41464.8125,0,0,266,12.892657,77.581866,,,22,282
34972,12,,2,1243.0,1041.0,,,256,41465.79722,0,0,266,12.98275,77.61582,12.974408,77.6648,37,294
34972,85,,2,1243.0,1041.0,,,257,41466.78725,0,0,266,12.98275,77.61582,12.974408,77.6648,37,294
34972,12,,2,1243.0,1041.0,,,258,41467.79722,0,0,266,12.98275,77.61582,12.974408,77.6648,37,294
34972,12,,2,1243.0,1041.0,,,259,41468.63042,0,0,266,12.98275,77.61582,12.974408,77.6648,22,294
34972,12,,2,1243.0,1041.0,,,261,41470.79722,0,0,266,12.98275,77.61582,12.974408,77.6648,37,294
34972,12,,2,1243.0,1041.0,,,262,41471.79722,0,0,266,12.98275,77.61582,12.974408,77.6648,37,294
34972,89,,2,1243.0,1041.0,,,264,41473.79722,0,0,266,12.98275,77.61582,12.974408,77.6648,37,294
34972,12,,2,1243.0,1041.0,,,265,41474.79722,0,0,266,12.98275,77.61582,12.974408,77.6648,37,294
36062,12,,2,393.0,846.0,,,256,41465.69027,1,0,266,13.19956,77.70688,12.98635,77.58203,27,295
26967,12,,2,1084.0,585.0,,,256,41465.52009,0,0,266,12.892657,77.581866,12.97677,77.5727,8,313
36063,12,1.0,3,1163.0,,,,285,41464.95833,0,0,266,13.00794,77.7329,,,36,322
15442,12,,2,776.0,393.0,,,256,41465.28069,0,0,266,13.015080000000001,77.67796,13.19956,77.70688,79,331
36030,12,,2,83.0,1159.0,,,285,41464.843839999994,1,0,266,12.92415,77.67229,12.90163,77.582,40,344
36064,24,,2,1194.0,393.0,,,285,41464.74108,0,0,266,13.00446,77.56923,13.19956,77.70688,30,351
36065,12,,2,393.0,418.0,,,285,41465.01666,1,0,266,13.19956,77.70688,12.78665,77.63761,56,352
28084,12,2.0,3,515.0,,,,285,41465.25,1,0,266,12.97896,77.67345,,,52,371
36066,12,,2,1097.0,585.0,,,259,41468.27781,1,0,266,12.97943,77.66125,12.97677,77.5727,81,386
18303,12,,2,373.0,393.0,,,256,41465.58715,1,0,266,12.87153,77.60206,13.19956,77.70688,12,396
18303,89,,2,393.0,373.0,,,258,41467.890810000004,1,0,266,13.19956,77.70688,12.87153,77.60206,36,399
36068,12,,2,1095.0,1366.0,,,285,41464.75545,0,0,266,12.92415,77.67229,12.976488,77.60185200000001,32,419
36270,12,,2,502.0,136.0,,,256,41465.39868,0,1,266,12.900839999999999,77.56483,12.907960000000001,77.62418000000001,92,424
36070,12,,2,171.0,293.0,,,285,41464.8351,1,0,266,12.98479,77.66128,12.849482,77.663187,37,432
21333,12,,2,1223.0,585.0,,,256,41465.58677,0,0,266,13.012419,77.555151,12.97677,77.5727,18,440
36071,12,,2,852.0,393.0,,,285,41464.860010000004,1,0,266,12.98758,77.60512,13.19956,77.70688,38,447
32789,12,,2,689.0,373.0,,,285,41464.75367,0,0,266,12.97672,77.64927,12.87153,77.60206,31,456
36073,85,,2,824.0,585.0,,,285,41464.93047,1,0,266,13.06557,77.58646,12.97677,77.5727,54,483
20891,12,,2,293.0,776.0,,,285,41464.84338,0,0,266,12.849482,77.663187,13.015080000000001,77.67796,36,485
36077,12,,2,1262.0,393.0,,,256,41465.54257,0,0,266,12.81575,77.68465,13.19956,77.70688,4,510
36078,12,,2,292.0,448.0,,,285,41464.82575,1,0,266,12.93944,77.62923,12.92732,77.63575,40,511
36079,12,,2,1152.0,393.0,,,256,41465.21782,0,0,266,12.87153,77.60206,13.19956,77.70688,71,517
31647,12,,2,393.0,1384.0,,,285,41464.967880000004,0,0,266,13.19956,77.70688,13.02853,77.54625,56,532
31647,10,,2,1384.0,471.0,,,285,41465.015810000004,0,0,266,13.02853,77.54625,13.01854,77.63524,63,533
31647,12,,2,471.0,1384.0,,,285,41464.950339999996,0,0,266,13.01854,77.63524,13.02853,77.54625,57,534
25374,12,,2,393.0,458.0,,,256,41466.04745,1,0,266,13.19956,77.70688,13.00037,77.72746,62,547
36086,12,,2,1361.0,585.0,,,285,41464.96653,0,1,266,12.934403999999999,77.69237,12.97677,77.5727,53,569
35805,24,,2,1357.0,1341.0,,,285,41464.92058,1,0,266,12.932229,77.690567,12.979703,77.69382,55,579
4936,12,,2,458.0,393.0,,,256,41465.19701,0,0,266,13.00037,77.72746,13.19956,77.70688,70,583
36088,12,,2,934.0,393.0,,,256,41465.09117,0,0,266,12.92323,77.59203000000001,13.19956,77.70688,44,586
36089,12,,2,156.0,393.0,,,285,41464.92815,0,0,266,13.02622,77.70143,13.19956,77.70688,48,592
34021,12,,2,1390.0,559.0,,,285,41464.93221,0,1,266,12.969368,77.641302,12.97173,77.59829,54,602
36090,12,,2,1237.0,1032.0,,,256,41465.34495,0,0,266,12.92645,77.61206,12.913300999999999,77.685592,87,604
36091,10,,2,1096.0,1021.0,,,285,41464.983660000005,1,0,266,12.96519,77.71932,13.02853,77.54625,54,611
36092,12,,2,571.0,393.0,,,256,41465.28013,0,0,266,12.95185,77.69641999999999,13.19956,77.70688,78,621
24964,87,,2,571.0,393.0,,,256,41465.071789999995,0,0,266,12.95185,77.69641999999999,13.19956,77.70688,2,623
25601,12,,2,117.0,1384.0,,,256,41465.318360000005,0,0,266,12.869660000000001,77.62737,13.02853,77.54625,82,627
32789,12,,2,373.0,689.0,,,256,41465.26803,0,0,266,12.87153,77.60206,12.97672,77.64927,78,631
34507,24,,2,1301.0,393.0,,,256,41465.76152,0,0,266,12.937222,77.626915,13.19956,77.70688,30,631
36094,12,,2,571.0,1021.0,,,256,41465.35119,0,0,266,12.95185,77.69641999999999,13.02853,77.54625,86,639
36095,12,,2,540.0,585.0,,,256,41465.23439,0,0,266,12.92768,77.62664000000001,12.97677,77.5727,76,647
36096,12,,2,1010.0,393.0,,,256,41465.713410000004,0,0,266,12.96691,77.74935,13.19956,77.70688,24,649
36099,12,,2,171.0,1192.0,,,258,41467.925460000006,1,0,266,12.98479,77.66128,12.97677,77.5727,50,726
36100,12,,2,1066.0,393.0,,,256,41465.49012,1,0,266,12.993879,77.660905,13.19956,77.70688,4,732
18364,12,,2,585.0,292.0,,,256,41465.40097,0,0,266,12.97677,77.5727,12.93944,77.62923,92,734
36102,12,,2,172.0,393.0,,,256,41465.35826,1,0,266,12.97091,77.6305,13.19956,77.70688,85,734
27229,24,,2,1245.0,393.0,,,256,41465.224089999996,0,1,266,12.95158,77.57833000000001,13.19956,77.70688,71,738
33484,12,1.0,3,1315.0,,,,256,41466.0,1,0,266,12.934446000000001,77.629882,,,40,739
23019,65,,1,572.0,,15.0,161.0,265,41475.99931,0,0,266,12.91873,77.61494,,,26,752
28208,12,,2,448.0,363.0,,,256,41465.40164,0,0,266,12.92732,77.63575,12.99287,77.71661999999999,90,754
35270,12,,2,293.0,1069.0,,,256,41465.31091,1,0,266,12.849482,77.663187,12.949764,77.643524,83,766
36103,12,,2,1181.0,393.0,,,256,41465.25353,1,0,266,12.97896,77.67345,13.19956,77.70688,76,777
33484,12,,2,1301.0,339.0,,,285,41464.99194,0,0,266,12.937222,77.626915,12.91028,77.64511999999999,61,782
31991,12,,2,572.0,393.0,,,256,41465.293939999996,1,0,266,12.91873,77.61494,13.19956,77.70688,79,801
33706,12,2.0,3,293.0,,,,256,41465.52083,1,0,266,12.849482,77.663187,,,70,820
36104,85,,2,1237.0,393.0,,,256,41465.22102,1,0,266,12.92645,77.61206,13.19956,77.70688,72,822
36105,12,,2,689.0,1393.0,,,256,41465.23302,1,0,266,12.97672,77.64927,13.19966,77.70688,74,822
35276,12,2.0,3,184.0,,,,256,41465.72917,0,0,266,12.95871,77.56336999999999,,,90,832
20416,12,,2,849.0,1399.0,,,256,41465.258519999996,1,0,266,12.95434,77.60072,12.944965,77.683676,78,840
33696,64,,2,1357.0,647.0,,,256,41465.05043,1,0,266,12.932229,77.690567,13.018989999999999,77.54744000000001,0,843
36106,65,,1,1120.0,,15.0,108.0,256,41465.99931,0,0,266,12.89724,77.61065,,,88,849
36075,24,,2,463.0,1096.0,,,256,41465.321260000004,0,0,266,12.96037,77.58131999999999,12.96519,77.71932,80,854
36107,12,,2,1330.0,227.0,,,256,41465.321489999995,1,0,266,12.953434,77.70651,13.00705,77.64421,84,862
34833,12,,2,334.0,936.0,,,256,41465.430810000005,0,1,266,13.001710000000001,77.58055999999999,12.97251,77.61954,94,869
36108,24,,2,393.0,1045.0,,,256,41465.77329,1,0,266,13.19956,77.70688,12.940238,77.589161,32,871
27333,12,1.0,3,1244.0,,,,256,41465.63542,0,0,266,12.96462,77.68779,,,5,872
36109,28,,2,601.0,1010.0,,,256,41465.45595,0,0,266,13.024339999999999,77.56593000000001,12.96691,77.74935,92,878
36105,12,,2,689.0,1393.0,,,256,41465.24344,0,1,266,12.97672,77.64927,13.19966,77.70688,75,884
36111,89,,2,448.0,393.0,,,256,41465.453910000004,1,0,266,12.92732,77.63575,13.19956,77.70688,90,888
29966,12,,2,1237.0,393.0,,,256,41465.494119999996,0,0,266,12.92645,77.61206,13.19956,77.70688,94,890
36113,10,,2,293.0,1390.0,,,256,41465.89913,1,0,266,12.849482,77.663187,12.969368,77.641302,48,905
36112,12,,2,362.0,393.0,,,256,41465.27928,0,0,266,12.894680000000001,77.62489000000001,13.19956,77.70688,77,905
35555,12,,2,1056.0,852.0,,,256,41465.29726,0,0,266,12.919199,77.60931,12.98758,77.60512,82,907
36105,12,,2,689.0,1393.0,,,256,41465.24344,0,1,266,12.97672,77.64927,13.19966,77.70688,75,914
36115,12,,2,271.0,393.0,,,256,41465.74245,1,0,266,12.95641,77.64076,13.19956,77.70688,28,922
35994,10,,2,1038.0,393.0,,,256,41465.19105,0,0,266,12.981266,77.637162,13.19956,77.70688,70,955
36117,12,,2,945.0,393.0,,,256,41465.615,1,0,237,12.92089,77.63354,13.19956,77.70688,17,661
26225,12,,2,1384.0,330.0,,,256,41465.356380000005,0,0,237,13.02853,77.54625,12.858833,77.589127,86,673
33176,87,,1,458.0,,1.0,13.0,259,41469.0,1,0,237,13.00037,77.72746,,,1,691
35280,12,,2,297.0,392.0,,,256,41465.42038,1,0,237,12.99789,77.61488,12.986284,77.73524499999999,90,960
35280,28,,2,392.0,297.0,,,256,41465.80993,1,0,237,12.986284,77.73524499999999,12.99789,77.61488,36,962
1114,89,,2,142.0,393.0,,,256,41465.4625,1,0,237,12.91281,77.60923000000001,13.19956,77.70688,91,973
1114,89,,2,142.0,393.0,,,256,41465.47292,1,0,237,12.91281,77.60923000000001,13.19956,77.70688,92,975
28917,12,,2,392.0,393.0,,,257,41466.193380000004,1,0,237,12.986284,77.73524499999999,13.19956,77.70688,70,1023
34763,12,,2,1153.0,585.0,,,256,41465.73895,1,0,237,12.87153,77.60206,12.97677,77.5727,30,1099
36122,12,,2,393.0,1032.0,,,256,41465.50032,0,0,237,13.19956,77.70688,12.913300999999999,77.685592,94,1157
20743,12,,2,585.0,1017.0,,,256,41465.34176,0,0,237,12.97677,77.5727,13.11084,77.60074,86,1220
36123,12,,2,1301.0,1096.0,,,256,41465.42678,0,0,237,12.937222,77.626915,12.96519,77.71932,92,1245
13681,12,1.0,3,1084.0,,,,256,41465.58333,0,0,237,12.892657,77.581866,,,92,1246
20740,12,,2,601.0,1010.0,,,256,41465.405230000004,0,0,237,13.024339999999999,77.56593000000001,12.96691,77.74935,88,1259
29282,12,,2,150.0,1257.0,,,256,41465.40215,0,0,237,12.89724,77.61065,12.934477000000001,77.611284,92,1263
29282,12,,2,1257.0,150.0,,,256,41465.8048,0,0,237,12.934477000000001,77.611284,12.89724,77.61065,38,1264
36125,12,,2,1096.0,218.0,,,256,41465.446,1,0,237,12.96519,77.71932,12.967989999999999,77.58882,93,1265
36126,12,,2,1005.0,1280.0,,,256,41465.455069999996,1,0,237,12.89096,77.60993,12.966054,77.717837,93,1278
35319,89,,2,1281.0,393.0,,,267,41475.26141,0,0,237,12.934633999999999,77.611283,13.19956,77.70688,76,1289
36127,12,2.0,3,1378.0,,,,256,41465.79167,1,0,237,12.827912,77.679642,,,4,1292
20598,10,,2,448.0,1254.0,,,256,41465.48016,0,0,237,12.92732,77.63575,12.934047999999999,77.580568,95,1296
26225,89,,2,1384.0,330.0,,,256,41465.56692,0,0,237,13.02853,77.54625,12.858833,77.589127,11,1297
34548,12,,2,572.0,392.0,,,256,41465.53537,0,0,237,12.91873,77.61494,12.986284,77.73524499999999,10,1298
4886,12,2.0,3,330.0,,,,256,41465.76042,0,0,237,12.858833,77.589127,,,93,1299
1851,12,2.0,3,363.0,,,,256,41465.79167,0,0,237,12.99287,77.71661999999999,,,4,1314
36128,85,1.0,3,61.0,,,,256,41465.625,0,0,237,12.96298,77.71229,,,4,1326
36041,12,1.0,3,1068.0,,,,256,41465.61458,0,0,237,13.044008999999999,77.60680500000001,,,95,1330
24656,89,2.0,3,677.0,,,,258,41467.39583,0,0,237,13.05845,77.64075,,,2,1332
19870,12,,2,1191.0,393.0,,,256,41465.62156,0,0,237,13.03017,77.56684,13.19956,77.70688,19,1334
36131,89,,2,393.0,413.0,,,256,41465.50516,0,0,237,13.19956,77.70688,12.921710000000001,77.59017,4,1341
36132,12,,2,396.0,393.0,,,256,41465.50234,0,0,237,12.92073,77.66481999999999,13.19956,77.70688,95,1347
40231,12,1.0,3,171.0,,,,256,41465.6875,0,0,237,12.98479,77.66128,,,10,1373
36134,10,2.0,3,1254.0,,,,256,41465.85417,0,0,237,12.934047999999999,77.580568,,,10,1385
36135,65,,2,571.0,393.0,,,257,41466.51859,1,0,237,12.95185,77.69641999999999,13.19956,77.70688,5,1388
36136,89,,2,1095.0,1384.0,,,256,41465.81502,1,0,237,12.92415,77.67229,13.02853,77.54625,36,1390
36137,24,,2,1286.0,393.0,,,256,41465.5976,0,0,237,12.973448,77.62031999999999,13.19956,77.70688,15,1411
36138,12,,2,1281.0,1349.0,,,256,41465.531039999994,1,0,237,12.934633999999999,77.611283,12.993686,77.58752700000001,10,1413
36139,12,,2,1038.0,824.0,,,256,41465.54792,0,0,237,12.981266,77.637162,13.06557,77.58646,12,62
36140,65,,2,393.0,192.0,,,257,41466.23072,0,0,237,13.19956,77.70688,13.07799,77.50576,74,64
3952,12,,2,1102.0,393.0,,,257,41466.213939999994,0,0,237,12.93652,77.54481,13.19956,77.70688,74,68
26225,12,,2,585.0,330.0,,,256,41465.59433,0,0,237,12.97677,77.5727,12.858833,77.589127,16,71
36141,65,,1,112.0,,1.0,146.0,258,41468.0,1,0,237,12.93331,77.56666,,,90,73
20602,85,,2,1044.0,393.0,,,257,41466.26647,0,0,237,12.968886999999999,77.644329,13.19956,77.70688,77,77
33614,24,,2,467.0,392.0,,,256,41465.571110000004,0,0,237,12.98793,77.52611999999999,12.986284,77.73524499999999,10,81
36143,12,,2,572.0,452.0,,,256,41465.76773,1,0,237,12.91873,77.61494,12.95278,77.59088,34,81
36142,12,,2,1283.0,393.0,,,256,41465.71194,0,0,237,12.973535,77.750528,13.19956,77.70688,24,83
33614,85,,2,392.0,467.0,,,256,41465.93472,0,0,237,12.986284,77.73524499999999,12.98793,77.52611999999999,48,84
36142,12,,2,1283.0,393.0,,,256,41465.7172,0,0,237,12.973535,77.750528,13.19956,77.70688,24,87
1256,12,1.0,3,297.0,,,,256,41465.6875,0,0,237,12.99789,77.61488,,,10,89
36108,64,,2,393.0,1045.0,,,256,41465.58579,0,0,237,13.19956,77.70688,12.940238,77.589161,14,90
36144,12,,2,585.0,1005.0,,,256,41465.55309,1,0,237,12.97677,77.5727,12.89096,77.60993,13,90
23775,12,1.0,3,730.0,,,,256,41465.75,0,0,237,13.03386,77.51269,,,16,114
36147,24,,2,1068.0,393.0,,,256,41465.58784,0,0,237,13.044008999999999,77.60680500000001,13.19956,77.70688,16,124
36148,12,,2,585.0,344.0,,,257,41466.34863,1,0,237,12.97677,77.5727,12.94788,77.67092,86,140
36149,89,,2,393.0,814.0,,,256,41465.97932,1,0,237,13.19956,77.70688,12.908992999999999,77.6889,50,147
36150,12,,2,1147.0,393.0,,,257,41466.20713,1,0,237,13.03064,77.6491,13.19956,77.70688,72,163
20416,28,1.0,3,571.0,,,,256,41465.71875,0,0,237,12.95185,77.69641999999999,,,13,164
22839,12,1.0,3,768.0,,,,256,41465.72917,0,0,237,12.989989999999999,77.55332,,,14,168
36151,12,1.0,3,187.0,,,,256,41465.91667,0,0,237,12.958919999999999,77.5277,,,32,173
35673,89,1.0,3,988.0,,,,256,41465.88542,0,0,237,12.95365,77.62137,,,29,177
1047,12,,2,293.0,1384.0,,,256,41465.63204,0,0,237,12.849482,77.663187,13.02853,77.54625,18,181
19361,65,2.0,3,293.0,,,,256,41466.07292,0,0,237,12.849482,77.663187,,,31,181
33853,85,,2,61.0,1192.0,,,256,41465.78909,0,0,237,12.96298,77.71229,12.97677,77.5727,34,191
3707,12,2.0,3,296.0,,,,256,41465.90625,0,0,237,12.966619999999999,77.59868,,,15,192
36152,24,,2,1053.0,393.0,,,256,41465.99009,1,0,237,12.912799,77.589784,13.19956,77.70688,56,192
19891,24,1.0,3,458.0,,,,256,41465.898219999995,0,0,237,13.00037,77.72746,,,30,196
35695,12,,2,396.0,585.0,,,256,41465.91536,0,0,237,12.92073,77.66481999999999,12.97677,77.5727,50,202
36153,12,,2,1119.0,393.0,,,257,41466.986319999996,1,0,237,12.93022,77.56039,13.19956,77.70688,52,216
35115,12,,2,1286.0,393.0,,,256,41465.73302,0,0,237,12.973448,77.62031999999999,13.19956,77.70688,28,217
36154,12,,2,278.0,1017.0,,,256,41465.62155,0,0,237,13.004719999999999,77.55381,13.11084,77.60074,20,221
36153,12,,2,393.0,1119.0,,,260,41470.0524,1,0,237,13.19956,77.70688,12.93022,77.56039,62,223
36156,12,,2,585.0,1026.0,,,257,41466.41186,1,0,237,12.97677,77.5727,13.10482,77.57630999999999,93,225
36157,12,,2,542.0,1384.0,,,256,41465.931019999996,1,0,237,12.93823,77.62289,13.02853,77.54625,50,232
36158,65,,2,832.0,393.0,,,257,41466.08219,0,0,237,12.880189999999999,77.64558000000001,13.19956,77.70688,2,245
29435,12,,2,571.0,83.0,,,256,41465.7659,0,0,237,12.95185,77.69641999999999,12.92415,77.67229,34,253
36160,65,,2,540.0,393.0,,,256,41466.03235,0,0,237,12.92768,77.62664000000001,13.19956,77.70688,60,281
36163,12,,2,1097.0,463.0,,,259,41468.93322,1,0,237,12.97943,77.66125,12.96037,77.58131999999999,52,305
15299,12,1.0,3,293.0,,,,256,41465.91667,0,0,237,12.849482,77.663187,,,32,307
36164,87,,2,585.0,1052.0,,,257,41466.16191,0,0,237,12.97677,77.5727,12.912695,77.576265,69,309
24898,12,,2,396.0,393.0,,,257,41466.21411,1,0,237,12.92073,77.66481999999999,13.19956,77.70688,70,321
32789,12,,2,689.0,373.0,,,256,41465.68795,0,0,237,12.97672,77.64927,12.87153,77.60206,25,322
7248,12,,2,846.0,393.0,,,256,41465.84176,0,0,237,12.98635,77.58203,13.19956,77.70688,37,324
33774,12,,2,531.0,1384.0,,,256,41465.86005,0,0,237,12.99255,77.57842,13.02853,77.54625,43,325
23657,12,,2,945.0,585.0,,,256,41465.8244,0,0,237,12.92089,77.63354,12.97677,77.5727,36,333
25262,24,,2,271.0,168.0,,,257,41466.23325,1,0,237,12.95641,77.64076,12.99313,77.59828,76,345
36165,12,,2,393.0,824.0,,,258,41467.1885,1,0,237,13.19956,77.70688,13.06557,77.58646,71,362
26225,87,2.0,3,330.0,,,,256,41466.0625,0,0,237,12.858833,77.589127,,,30,367
27250,12,,2,585.0,1388.0,,,258,41467.609110000005,1,0,237,12.97677,77.5727,12.919722,77.59280600000001,16,370
27250,12,,2,585.0,1388.0,,,258,41467.28691,1,0,237,12.97677,77.5727,12.919722,77.59280600000001,81,388
23971,65,,2,171.0,393.0,,,256,41466.04225,0,0,237,12.98479,77.66128,13.19956,77.70688,62,390
20598,10,,2,1254.0,448.0,,,256,41465.77834,0,0,237,12.934047999999999,77.580568,12.92732,77.63575,32,393
36168,12,,2,1301.0,1384.0,,,258,41467.2958,1,0,237,12.937222,77.626915,13.02853,77.54625,80,393
36169,24,,2,994.0,572.0,,,257,41466.83964,1,0,237,12.93965,77.74656999999999,12.91873,77.61494,39,395
18572,89,,2,1150.0,1371.0,,,256,41465.8527,1,0,237,12.99287,77.71661999999999,13.000418,77.674835,43,407
36171,12,,2,1325.0,393.0,,,257,41466.25073,0,0,237,12.854095,77.665871,13.19956,77.70688,74,411
35772,12,,2,1330.0,344.0,,,258,41467.481739999996,0,0,237,12.953434,77.70651,12.94788,77.67092,6,424
30744,12,,2,1060.0,1017.0,,,257,41466.41481,0,0,237,12.970602,77.650037,13.11084,77.60074,90,429
29416,10,,2,1384.0,1005.0,,,257,41466.35367,0,0,237,13.02853,77.54625,12.89096,77.60993,86,438
35309,12,,2,410.0,61.0,,,256,41465.94907,0,0,237,13.051210000000001,77.54113000000001,12.96298,77.71229,52,458
36173,65,,1,1096.0,,15.0,113.0,259,41468.0,1,0,237,12.96519,77.71932,,,74,465
30031,12,,2,852.0,1017.0,,,256,41465.81757,1,0,237,12.98758,77.60512,13.11084,77.60074,37,466
